评论ID,昵称,用户ID,用户sec_id,头像,地区,时间,评论,点赞数,回复数,回复给用户,回复给用户ID,是否置顶,是否热评,包含话题,提及用户
7480358686256169787,吃乐事有乐事,70041597718,MS4wLjABAAAA3mnSsQe86TUg6rfHmYV3Salvfku2UEC2tYGvwkM34k4,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_3c71ad440ce5f2f46cec86eb15b282c8.jpeg?from=2956013662,四川,2025-03-11 09:32:14,我特别是减肥之后 遇到零食就想买 买了就等于自己吃了 然后屯在屋头看到过期,0,0,,,否,否,,
7480340781334627129,捏捏捏樱桃🍒🍒🍒,2159038339489564,MS4wLjABAAAAbpW575gjsRH7vKBfy-6uJxxARxrxm0ZNQqgg3e7QhdjqGsNuB27ot0S4zsY4gVIs,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_okubEsEnEwAIEC9tAEVFfAgAnRxDpFex1eoXAA.jpeg?from=2956013662,四川,2025-03-11 08:22:44,我也是，每次都过期扔[九转大肠]。,3,0,,,否,否,,
7480167895684023097,a 嘉楠 a,69726006651,MS4wLjABAAAAkeOEvkFxzZjRwgTQkgFA4LAUU0zvPN35iYExdB_A8Eg,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_b7f9fbb94820476eb03cc561c5362bcb.jpeg?from=2956013662,内蒙古,2025-03-10 21:11:48,客厅飘窗下面的抽屉里还有几十盒面膜，二十多个洗面奶，口红二十多个，唇膏十来个，精华液，精油洗发水护发素各十几瓶，两个卫生间柜子里抽屉里都是护肤品[泪奔]卫生巾几十包[泪奔]，还有过期的精华放茶几上当护手霜[泪奔]没穿过的新鞋四十多双，衣服更数不清[尬笑],6,21,,,否,否,,
7480406767341617932,养猫的天蝎座♏️,99655129206,MS4wLjABAAAAveWQuDjzfzb3yMIBSLpp9scGSzWLY5VZg43dmNj8xJc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oQmCAp4fCk9ziAA5E9vse30BgiiANFA8Na0TIA.jpeg?from=2956013662,浙江,2025-03-11 12:38:50,[尬笑][尬笑][尬笑]看到好看的包装就想买，买了就放哪里看，放过期了，再换。,0,0,,,否,否,,
7480134054551192361,倚风D,3181364133,MS4wLjABAAAA2_4O8CR89aMloHuJciHU1HMtEUzXtHBb2ZYV-jxozXE,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o0U3INgoYDA7O4AHAJFiA9nAFAmgCCfqQTfORE.jpeg?from=2956013662,甘肃,2025-03-10 19:00:33,我也喜欢囤零食，不吃[微笑][微笑],19,5,,,否,否,,
7480159518530749203,很多事都记不得了,62079162299,MS4wLjABAAAASCuDI3GtnMaVChhcqcUC_OGoRlzBv4giT_ueKhXAlLQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_e48be02345cca055454e6c936054fdb2.jpeg?from=2956013662,广东,2025-03-10 20:39:21,6 点多买的。刚吃完,2,16,,,否,否,,
7480403943715209995,忆紫琪,1468536025000887,MS4wLjABAAAAIZM7tpxL0J0IqBLvIc0tpxi-u3QcQ0QRt555iytD-5-GT4jKxY3hXeP4XBnPxi_x,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_de188a719a8a4c9e919ff6a63b60fd06.jpeg?from=2956013662,四川,2025-03-11 12:27:52,我一般不吃，但是买了就很快吃完，家里没有的话也可以不去买[泪奔],0,0,,,否,否,,
7480142883540075276,朱湘湘（彩铅画）,81795637813,MS4wLjABAAAAZBAR25-1BANQJ8CW49Z1MWw8FWsk6187XTQEDBj1khQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_b759c64d7bec4549a402cc036b9f3764.jpeg?from=2956013662,江西,2025-03-10 19:34:49,喜欢收集纸袋，画纸袋[送心],12,3,,,否,否,,
7480392702266884899,卖桃子的小姐姐,4442504826463863,MS4wLjABAAAA13STo_qNGM_ACvj54PdTiy-xoUULwASgKLd8oqwFsg3Zacnp_7OJ2nJZKvJfZNjL,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a298baf0fcd3034797c753ec7be92f4d.jpeg?from=2956013662,湖北,2025-03-11 11:44:14,我爸种的血桃🍑,1,1,,,否,否,,
7480160626988565283,十七哟,77032222459,MS4wLjABAAAAZVindAM0NawI-dXczyWGISYbqapaVSUClHv1kVrEX3k,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oE6F4ACaIx9DEzAHDfuHMQk8nYAmuDfZhAEgAA.jpeg?from=2956013662,广东,2025-03-10 20:43:37,买了一大袋，没三天就没了[泪奔],1,0,,,否,否,,
7480393215883903802,不言、,52780917284,MS4wLjABAAAA1htq0bpZa7wHSfMT1VkvjV8KkS1Cv5vBMdSRvZ0MZFU,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_ooETAIkAJFAAwAiAEnEDjofbIAhQwKxeEeCIk9.jpeg?from=2956013662,江苏,2025-03-11 11:46:10,我也喜欢屯乱七八糟的东西,0,0,,,否,否,,
7480194588419769145,💋💋   幸福自己给,81765156657,MS4wLjABAAAAxNfEZh6IfdWWd9l0srlVRYf9djT28m36qOvDJq8p4hM,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_92be9efe93c73b1060bc8e8d54794293.jpeg?from=2956013662,广西,2025-03-10 22:55:25,天天买碗[泣不成声][泣不成声],2,3,,,否,否,,
7480402558739546916,再来两斤皮皮虾。,61310826519,MS4wLjABAAAAd3LUb11O7WiizmjydRMDPcZKC4IjipNVaH7u-Xu7qjs,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_5f3802ae3b86f3bac830679a7cfbdd4e.jpeg?from=2956013662,天津,2025-03-11 12:22:30,我买的小面包都没在我家过过夜……好想和你做室友……,0,0,,,否,否,,
7480174625382171431,天衣无缝-织田,1671673841451043,MS4wLjABAAAAtpDRTAspuhLm1ZcxzmPgt69Tqn-iLcbVb8PpGhd3QFG0SBgzABhe9kAgKwCqMxZ0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_d1c36d5f7cfd424fadb37e7d1518de77.jpeg?from=2956013662,四川,2025-03-10 21:37:57,如果我有两个胃就好了,1,0,,,否,否,,
7480106675208045322,小桃兔兔🐰,2069723383085865,MS4wLjABAAAAZ4x5vRLYXy2eiwV5boa6zkFn3iij9akFCFGqw4i0z1K2Cz_FcLPI2oo0DgKA4bXk,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oAAA7yzcAOevikjAi5AA9EIBvgnClAcC5kfTU7.jpeg?from=2956013662,陕西,2025-03-10 17:14:19,不爱买衣服买化妆品护肤品。。唯一爱好就是买手机壳[暗中观察],37,15,,,否,否,,
7480385425535828793,૮ .  ̫ . ა  一,3496860161941293,MS4wLjABAAAAIanmxKAE0hOLuzYFXWWk8lL2BNvHI-os18zDhnBPpifZMw-rD7taHm40pYYffMnK,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_ca77777325726f2353f5d4648978709d.jpeg?from=2956013662,广东,2025-03-11 11:15:58,我想吃我没有的零食 买回来就放着不想吃  死循环,0,0,,,否,否,,
7480403911360086794,玺承电商咨询,13215693763,MS4wLjABAAAARMtA_zvTn50eSujufo8xYqaaZRCS_w9YQ0eSY9n-0XA,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_30c5de1c2078e15ca4d0ad6c4b49c945.jpeg?from=2956013662,江苏,2025-03-11 12:27:44,我以为只有我有这个爱好[流泪],0,0,,,否,否,,
7480196209446552329,狄狄 🌴,63467155352,MS4wLjABAAAAB5ZTbn8TC0lvYlJr-WzpW2hUIEEFiKR-M2Bd4nx1Elo,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_b0a8e3d977db80118ac34bd31e9349c5.jpeg?from=2956013662,上海,2025-03-10 23:01:44,大概就是这些样 家里像个夜市 [黑脸],3,0,,,否,否,,
7480366332925952779,仙姑不仙🌸🤸🏻‍♀️,93358157321,MS4wLjABAAAAkphMJN6H7Ss1bOU8fjfzZy7qQbyU_0DvPcM4fC-5GmY,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_5fdb2b1db280ebb049c17dc69e496cf7.jpeg?from=2956013662,安徽,2025-03-11 10:02:01,我也这样咋整 家里买的堆不下了但是就是不吃[捂脸],0,1,,,否,否,,
7480250351720923913,石圪节公社美发沙龙胡德禄,1583764191842555,MS4wLjABAAAAZwF_6v0lLD70zyUW5ik2M0hR5GwBnxERYm0p51uJ9g33OjO5eFFDGDy3v93o1CKR,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a2179e562f77ffdfac306a868d5f5960.jpeg?from=2956013662,安徽,2025-03-11 02:32:25,我喜欢存钱，可能我是个穷人[憨笑],3,1,,,否,否,,
7480419867767866170,啊～biu,202726626562504,MS4wLjABAAAA4rBH9FaPjWO2KcgdqvbmaQa5UhDe5btwPzPsdSnIjZU,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_08a7a00c4967809dfe4fadcd8cab10d8.jpeg?from=2956013662,四川,2025-03-11 13:29:38,我也是！但是我觉得这就是在宴请小时候的自己[大笑],11,5,,,否,否,,
7480151043764290339,地十三街,70193554040,MS4wLjABAAAAwNwHdk8ooszUnFdGs-uyHZ0t3VrkNrS3VDsTUindmCQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_2b3540955250aeb957ae2f352c6e190a.jpeg?from=2956013662,江苏,2025-03-10 20:06:28,我是化妆品，香水，买了基本不用，否过期了[捂脸]不爱化妆，但是会买，用的很少，过期的就扔了[捂脸],0,0,,,否,否,,
7480135834327843625,🅥 捕捉一枚豆子♥,92950322384,MS4wLjABAAAAxBvvcaik-Z93P11ROMUwFG7MCf1CQJiIHjKo8Bmn76U,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_c692622601184184ad2fb11a7a7489dd.jpeg?from=2956013662,福建,2025-03-10 19:07:26,[泪奔]脆脆鲨好喜欢，去年夏天买了一盒回来，吃了两根 就放冰箱里，昨天翻冰箱看见了，一看这个月3.25过期，天都要塌了，赶紧拿出来，一天炫一点，现在还剩下十几根了[泪奔],2,5,,,否,否,,
7480197560838243107,🌈鹿萌萌,2814341029825123,MS4wLjABAAAAjpbN85_ZrlVJv3u9YrZNCmTrWDtvaqsgNcP8Paopp_UM8nW-PIWHZ3WgOQni4q0M,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_b7083fa9b8afb0ff0d1c77684d6f4f71.jpeg?from=2956013662,江苏,2025-03-10 23:06:58,喜欢买首饰，其实平时都带的黄金的，但是看到好看的便宜的又忍不住买，旭平家买了一两万了[捂脸],4,7,,,否,否,,
7480369729288160057,阿鸢,1922409182010212,MS4wLjABAAAAni_MAgg4ghd6uctpLX8Hu1KneFH4RT0CfwFisJntC0ie3Tx3usEAOTdAS3IOW12L,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_741ecf04fde80ef7bdf24daa644f9b3f.jpeg?from=2956013662,四川,2025-03-11 10:15:04,我要和你们这种人做朋友[流泪],0,0,,,否,否,,
7480200900079878922,小猫拿铁,2683250101229661,MS4wLjABAAAAjDkgSo2x6dMYE8xjrQAwRAL2L1gfRjDdKc7N5UtXf7bvvEqXuLqn9y67ybh4pGVm,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_f8c134d0a413bb22692c33bf41d494bd.jpeg?from=2956013662,贵州,2025-03-10 23:19:57,我以前高中屯了一堆在宿舍，然后就一直放着，偶尔吃几包，结果发现快过期了，拿去教室分給我前桌的2个男生吃,1,0,,,否,否,,
7480155733393687354,大脸媛媛（热爱美食版）,2100501219906196,MS4wLjABAAAA4QLPUCrMp2kMwCoJRvvCNqEeNVlR-7jCkYRiwnyUUT3PYstQGLEYLLOuWqH9Rsy0,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oMAibyjOEp7ADblCJu0BfA3eR2AiAA2gAM2zIF.jpeg?from=2956013662,安徽,2025-03-10 20:24:36,130的零食三天炫完[真的会谢],8,15,,,否,否,,
7480160776440693555,90岁冷艳美蟑螂,2581269498313492,MS4wLjABAAAALvfGeDdBcpH3y1dOimAjPHV2UMyrxnmqn3nY1bhoSKgP02T6D_yuNvcWOfXAASJk,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ogDBd7GELA4j4egTA7LeAEGB4PiIQEAeAOPpKI.jpeg?from=2956013662,四川,2025-03-10 20:44:13,我不一样，就跟饕餮一样，不管买了多少一会儿就吃完了，本来打算攒着吃的[憨笑][憨笑],4,0,,,否,否,,
7480345822791582473,瞎吃月亮,104676074053,MS4wLjABAAAAX9CRTm1C72uwBJm9HSDc-k9g1ctCWwwrvOmtXJ8j9No,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_02992009e484f64a530bf12ea177ae12.jpeg?from=2956013662,重庆,2025-03-11 08:42:23,口罩后我开始爱莫名其妙囤各种东西[微笑],1,0,,,否,否,,
7480154819778003731,用户00262297,99477117924,MS4wLjABAAAASDABFbAjDZw9rJRW0bq0zIAF840hWUIcGVDRCSEh09A,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8vLLeMEAs9qAItE9CFnA0DDgyCLAA7wf9yAzx.jpeg?from=2956013662,福建,2025-03-10 20:21:06,看起来挺多的，但是还是感觉没东西吃[宕机],6,4,,,否,否,,
7480366945561314088,金运女神,1890757347902359,MS4wLjABAAAAqPhaIBw8rjP6hO2uxqVuYQHEC8yMyTBDDlTjgLiq6vs-Tz9y1FNh_LvPwK7ZtvAa,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_bce863cf6cfa79bfa8e504e01cd93bfd.jpeg?from=2956013662,河南,2025-03-11 10:04:17,我也喜欢囤[捂脸][捂脸][捂脸]还好我爸爸我弟弟喜欢吃[捂脸][捂脸][捂脸][捂脸]每次屯了之后,0,0,,,否,否,,
7480128699049165622,叼毛,3333361277869613,MS4wLjABAAAA6yyrziqiNl0G5MratCMLKrN4Sg2ajC3wJQwmzYrGbCz4qMXRW_U6B54zO8Z6mzZs,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oUqQAJlIm8AWBiPALFVfBxEAVDjHfeAP7AEhGE.jpeg?from=2956013662,江西,2025-03-10 18:39:45,你可以一折当临期卖给我吗？[憨笑],61,9,,,否,否,,
7480194006657712931,万事如意,7074379992475,MS4wLjABAAAAGfqet87lIv_MmBEFQAKlkfVmXXVLsg0AQxgTUTLSaxk,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oMGEp0VeIn5ADYxCcNwDfAO9nsAFAAugASnnQ6.jpeg?from=2956013662,山东,2025-03-10 22:53:13,我喜欢泡藏红花，还必须用透明杯子，我只泡不喝，喜欢用小勺子搅拌一下，等金黄了看一会给我老公喝[捂脸][捂脸],4,12,,,否,否,,
7480359535824405282,ㅤ ㅤ ㅤ,103771209856,MS4wLjABAAAAG7VQjX69GR97s9vWke8xUKDVYp1skdquf-vkvSbdrDA,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_1db34858805d0d88ca1e9fc72cb66d17.jpeg?from=2956013662,陕西,2025-03-11 09:35:33,我喜欢买厨具锅碗瓢盆 好看的碗勺就买 还有锅家里十几个 但是我不做饭[眼含热泪][眼含热泪],0,0,,,否,否,,
7480361827818423078,⁺✞ʚ花甲粉重度依赖ɞ✟₊,3576072182437934,MS4wLjABAAAAXFSM1iC7O4P6WSWPxSjO3L6svuRFW0TyaR2iBoKv2rJtWMS4uWZZU0VODzn_M9I8,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oEvmj7fAAACiACgU2lBlCzIXcEACgAeNYi1ADs.jpeg?from=2956013662,河南,2025-03-11 09:44:25,拆开三周，昨天终于扔了[黑脸],4,3,,,否,否,,
7480383057125114684,老貓,84989521770,MS4wLjABAAAAtFcs9fypVLefLJbr5aWhjuf_E1xuaZScFOtwabWhs7Q,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_39db2227f94557e4eac3565d5bb9ee18.jpeg?from=2956013662,广东,2025-03-11 11:06:46,我是属于买完想不起来吃的人[泪奔]但是喜欢囤,1,0,,,否,否,,
7480165652466303804,ʚ吃人晨ɞ,74270025392,MS4wLjABAAAANkBqUYhnhIUs7kvie3Jcz-tZUCtyxjmT3eDDKLrUNOw,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_975008da6371f02ed6abf8ae5f961132.jpeg?from=2956013662,浙江,2025-03-10 21:03:06,堆半个月一个月不吃，看着闹心，然后送给朋友。然后在买一批新的样子[裂开],138,97,,,否,否,,
7480183895548527419,梨花泪,111376265608,MS4wLjABAAAADzJr0BAk6l_enga3F1m0U8ak4VKV46kn2yZToYg4qTY,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_95fce75938ac462c823c58c5c179a6c3.jpeg?from=2956013662,重庆,2025-03-10 22:13:54,又懒不化妆，又不敷面膜，还喜欢囤护肤品。放到快过期的时候猛的抹脚抹脖子[捂脸],12,10,,,否,否,,
7480174859901879059,千丝不妄,81015409764,MS4wLjABAAAAwYW2sH7-aNxxfSqveK-Oc6X695hGCwxMnQgoinO28NI,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_okTpIGe7tGAmGYA3AxLvB7OADB2A6EFyQgeeLI.jpeg?from=2956013662,湖北,2025-03-10 21:38:52,喜欢囤好看的盒子袋子之类的，然后放不下了扔了又重新囤，我都不知道有啥用，还有一点就是希望家里满满的，满了之后嫌没用的东西太多，又清理了 ，反复横跳,1,0,,,否,否,,
7480124236310119195,橘淮南,3425671771856343,MS4wLjABAAAAL-BQxR5tFz8OFbaqjuMjWK2CZV-P9oo2F9l3FdeZrT57Y3TC6ZvG1EpqerpVTWG_,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_cad6cfa74b46426395266fe06e63b1f8.jpeg?from=2956013662,河北,2025-03-10 18:22:25,报了考试，裸考，下次还报,38,15,,,否,否,,
7480168652098306843,78,93293917522,MS4wLjABAAAAHIOtTBCYi68jQn0Fhocl-Z_8wt9_niX4xwYf3Sf9JGo,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_09512ffae4cbfbfda51760e183ac3d75.jpeg?from=2956013662,山东,2025-03-10 21:14:47,我喜欢买这个[暗中观察],1,1,,,否,否,,
7480367912725922618,毛豆放屁好臭,61881533726,MS4wLjABAAAA_kI9VVFNe2vPl7e8XLWwBCVn-dxFjKWzXytdgJj5q38,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_4973daf7f030d5e177edbe44d6a62c86.jpeg?from=2956013662,安徽,2025-03-11 10:08:00,一样，看到新奇的零食就想买，买回家又不好吃，一放放一堆[泪奔],0,0,,,否,否,,
7480416900079829810,隔壁的小花花花花呀,104332030834,MS4wLjABAAAACYcrSOsG1FxSGG5Mi2x_4pBGSr2VRCRJB_-_phVjcBc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_okMyqFC9NDnABOAnkgAIA8fQIf25XnAESxQAkA.jpeg?from=2956013662,四川,2025-03-11 13:18:10,买娃算不算[捂脸],1,1,,,否,否,,
7480368546150662969,啊湫-,108098581874,MS4wLjABAAAAzt98Abne45QY3OqeRV3wAjkDmgUN1UEXSsDfs3vixzc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ogIAAfhdiFEApDfAIaED4RfgQA8ZAooSCI7fJ2.jpeg?from=2956013662,广东,2025-03-11 10:10:29,生完二胎之后很少吃零食，家里基本不会买零食，水果就偶尔买，牛奶常备家中,0,0,,,否,否,,
7480195978265903910,狄狄 🌴,63467155352,MS4wLjABAAAAB5ZTbn8TC0lvYlJr-WzpW2hUIEEFiKR-M2Bd4nx1Elo,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_b0a8e3d977db80118ac34bd31e9349c5.jpeg?from=2956013662,上海,2025-03-10 23:00:53,家里像个夜市 [黑脸],2,0,,,否,否,,
7480360883023381284,哈哈哈哈皮,65032978808,MS4wLjABAAAA4yjhTD_dsR7PQscU6_ZC2j8PrkSXmTlJ-SYO_JMvmg4,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o0AAUIAmKHyAiV0moghGCfhAeAszwg1DaEtAxo.jpeg?from=2956013662,江苏,2025-03-11 09:40:51,还能因为什么，因为你们钱多啊[不失礼貌的微笑],0,0,,,否,否,,
7480107065290310457,蒜,826469718697720,MS4wLjABAAAA3_ryMX2sxFDePPrqFl_homHf_uPOPENAddCTV3kfzcQ,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_owzMaBsUIAeahUAA9EliANuAXEBewAiZzhEdCf.jpeg?from=2956013662,河南,2025-03-10 17:15:45,我给你地址屯我家吧[赞],9,1,,,否,否,,
7480393497847268155,长矛文学,20487115583,MS4wLjABAAAAej1dc_fa1gMKF3FBkIAiPQOTTEsXYTUpArnnez7SxtE,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oY2kfQo0AAAIA97XgIeUyVDnHbzhaAKDAACGRQ.jpeg?from=2956013662,四川,2025-03-11 11:47:18,就是喜欢囤货[裂开][裂开][裂开],0,0,,,否,否,,
7480146784016532262,许鑫愿会成蓁.,3131889329642301,MS4wLjABAAAAfdjmOGyLOHxX9lLVntPCZnapedLQ5Zh2TwylrRZlZL0huS4fkEwaijVDraT276rc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o8AgdHBYPAEHbi1Q9o6wnIAItPHW8gADAiAvZ.jpeg?from=2956013662,江苏,2025-03-10 19:49:56,怎么可能留到第二天,10,0,,,否,否,,
7480159895464919849,🍑七七🍑,97299608981,MS4wLjABAAAAjObG0xDov9YtZuRpDG2Xq9KivNyfwdZDMdvfgpjvdvI,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4egA0yDmpI3uAVlAtAQ9278dbFCeMACAnuCgP.jpeg?from=2956013662,陕西,2025-03-10 20:40:48,姐妹，属鼠的吧？我就是一只小老鼠，我也特别喜欢囤。但是每一次吃的都很少。经常过保质期。[捂脸][捂脸][捂脸],2,0,,,否,否,,
7480176748706022171,泪水打湿减脂餐。,2014731943019806,MS4wLjABAAAAmcpB5PGSKqFMh1szkSoQXVbG2AbwFSzrmH4AZ4dPwXLM482mCFpRaiB-1-IgQlzh,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_owgAoiUCzAAckuDzABCzAXThiAjEDIfeYAXxKG.jpeg?from=2956013662,江苏,2025-03-10 21:46:10,我迷上了这个[捂脸],5,6,,,否,否,,
7480359856882074402,落叶松,101928553402,MS4wLjABAAAAkfr8uKUcbd2tO7J40-JmqbzpdHDwqIfKp18e7A-B_jU,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_c175e490ac130c1335371ced723576f7.jpeg?from=2956013662,云南,2025-03-11 09:36:49,只是觉得摆着好看[宕机],0,0,,,否,否,,
7480199443502531364,金玉满堂o-o,85228789338,MS4wLjABAAAAZpIlnY9Qb8xRU5OYlwKK8p_Y1MNwJRf5eZUCa04q2Qs,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_6fc0b916844c97aada3f49f1b14ee4fb.jpeg?from=2956013662,四川,2025-03-10 23:14:20,有没有喜欢买diy材料但是买来了又不爱弄的[捂脸],3,0,,,否,否,,
7480144842874635066,网文作者（目前扑街）,95843719118,MS4wLjABAAAA0AnZlD3wiMU3zjcAPS2w-02l64pNi6_g_nWHB9Zz99g,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oswfjZAfeAIH4KFdAG2aYVI4cICILDAbbuAQKf.jpeg?from=2956013662,贵州,2025-03-10 19:42:20,喜欢买实体书，其实也没那么爱看书，但就是戒不掉，根本戒不掉[泪奔],151,78,,,否,否,,
7480373613431145275,仙女不讲李💋,59512616431,MS4wLjABAAAAUfJ0l8tvrftmzZ23TD4UygCyb_4aiH_SGSwnzY7HrJY,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_2944afad7064e2aeeec2c946b10ab19e.jpeg?from=2956013662,江苏,2025-03-11 10:30:07,我从来不喜欢吃零食和水果！小时候就是,0,0,,,否,否,,
7480129126649856826,肉肉,85685732290,MS4wLjABAAAAd-2Jzy084Ich4Un4o3VQj931jRS97saLbbm3hWCJPI4,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_7093a6db38bf4227944395b7c0df4bd7.jpeg?from=2956013662,天津,2025-03-10 18:41:22,还是有钱[笑哭][笑哭]这么看大环境也不是很差,10,2,,,否,否,,
7480162976257229627,X汶,7416970987978081338,MS4wLjABAAAAy1UEaSJpzjcaD1KVSR2t5HrOUSNQxPd6pP5SJj7ipp3oOhgc6mdIiiPm6t-EzhMm,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_o8AA8oIgQJgPLgXe19L8eNKwIYWSeBAbGEv7Ar.jpeg?from=2956013662,甘肃,2025-03-10 20:52:44,喜欢坐公交车算吗，高中的时候把一周的生活费全坐完了,23,7,,,否,否,,
7480371389027959591,头法是夹法吗,62317941304,MS4wLjABAAAA14V8XQPZtJpCn8UXxWa2UjRN7hU49F0Z4knMl2wl0Uc,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_76dc64c3b80df1cd0628498c09abfd35.jpeg?from=2956013662,重庆,2025-03-11 10:21:31,这个锅巴真的好好吃,0,0,,,否,否,,
7480369826486731555,长鸣,1832236218846317,MS4wLjABAAAAOGCdXpePuYks1liEvbBbysrjX4Jp_mSi4g6FONg728r4fFlb1ximRGy1FIu9xVEI,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ogwteAA4eLEX4vR6QmLIAvGlHfAseQAgQaeDQV.jpeg?from=2956013662,湖北,2025-03-11 10:15:29,一买回来就开始炫，炫完为止[泪奔][泪奔][泪奔]根本囤不下来,1,0,,,否,否,,
